# Stellar evolution data converted from CSV
# Age(years)  Mdot(Msun/yr)  vwind(km/s)  Twind(K)
 3.86000e+06 -7.98210e+00    924.627    42529.0
 3.88000e+06 -7.97916e+00    921.916    42439.0
 3.89000e+06 -7.97625e+00    919.230    42349.6
 3.90000e+06 -7.97331e+00    916.474    42257.6
 3.91000e+06 -7.97042e+00    913.739    42165.9
 3.93000e+06 -7.96754e+00    910.953    42071.7
 3.94000e+06 -7.96473e+00    908.175    41977.8
 3.95000e+06 -7.96188e+00    905.348    41881.8
 3.96000e+06 -7.95900e+00    902.462    41783.3
 3.98000e+06 -7.95623e+00    899.602    41685.3
 3.99000e+06 -7.95343e+00    896.675    41584.7
 4.00000e+06 -7.95067e+00    893.785    41484.9
 4.01000e+06 -7.94794e+00    890.768    41379.9
 4.02000e+06 -7.94520e+00    887.726    41273.8
 4.04000e+06 -7.94250e+00    884.623    41164.4
 4.05000e+06 -7.93988e+00    881.546    41055.9
 4.06000e+06 -7.93723e+00    878.445    40946.6
 4.07000e+06 -7.93471e+00    875.398    40838.7
 4.09000e+06 -7.93215e+00    872.248    40726.7
 4.10000e+06 -7.92961e+00    869.118    40615.1
 4.11000e+06 -7.92705e+00    865.953    40502.5
 4.12000e+06 -7.92458e+00    862.711    40386.3
 4.14000e+06 -7.92219e+00    859.511    40270.5
 4.15000e+06 -7.91983e+00    856.233    40151.8
 4.16000e+06 -7.91742e+00    852.881    40030.2
 4.17000e+06 -7.91516e+00    849.567    39909.2
 4.19000e+06 -7.91289e+00    846.177    39785.2
 4.20000e+06 -7.91065e+00    842.755    39659.3
 4.21000e+06 -7.90855e+00    839.322    39532.5
 4.22000e+06 -7.90635e+00    835.765    39401.3
 4.24000e+06 -7.90430e+00    832.236    39270.0
 4.25000e+06 -7.90238e+00    828.702    39137.8
 4.26000e+06 -7.90040e+00    825.039    39000.6
 4.27000e+06 -7.89851e+00    821.386    38863.6
 4.28000e+06 -7.89675e+00    817.694    38723.9
 4.30000e+06 -7.89503e+00    813.952    38582.1
 4.31000e+06 -7.89340e+00    810.136    38436.9
 4.32000e+06 -7.89182e+00    806.315    38290.8
 4.33000e+06 -7.89030e+00    802.466    38143.8
 4.35000e+06 -7.88899e+00    798.518    37991.4
 4.36000e+06 -7.88767e+00    794.547    37838.0
 4.37000e+06 -7.88643e+00    790.490    37680.9
 4.38000e+06 -7.88528e+00    786.430    37523.6
 4.40000e+06 -7.88430e+00    782.317    37363.1
 4.41000e+06 -7.88338e+00    778.138    37199.5
 4.42000e+06 -7.88262e+00    773.916    37033.6
 4.43000e+06 -7.88202e+00    769.614    36863.8
 4.45000e+06 -7.88151e+00    765.244    36690.9
 4.46000e+06 -7.88119e+00    760.923    36519.0
 4.47000e+06 -7.88095e+00    756.471    36341.9
 4.48000e+06 -7.88088e+00    752.035    36164.6
 4.49000e+06 -7.88098e+00    747.541    35984.2
 4.51000e+06 -7.88121e+00    743.051    35803.8
 4.52000e+06 -7.88159e+00    738.448    35617.9
 4.53000e+06 -7.88222e+00    733.844    35431.4
 4.54000e+06 -7.88288e+00    729.215    35243.9
 4.56000e+06 -7.88380e+00    724.545    35053.8
 4.57000e+06 -7.88478e+00    719.861    34863.3
 4.58000e+06 -7.88593e+00    715.123    34670.1
 4.59000e+06 -7.88728e+00    710.368    34476.0
 4.61000e+06 -7.88874e+00    705.627    34282.0
 4.62000e+06 -7.89035e+00    700.836    34086.2
 4.63000e+06 -7.89198e+00    696.085    33892.1
 4.64000e+06 -7.89370e+00    691.362    33699.0
 4.66000e+06 -7.89552e+00    686.685    33508.2
 4.67000e+06 -7.89724e+00    682.085    33321.3
 4.68000e+06 -7.89887e+00    677.564    33138.8
 4.69000e+06 -7.90013e+00    673.199    32964.4
 4.71000e+06 -7.90081e+00    669.175    32806.9
 4.72000e+06 -7.90048e+00    665.596    32672.7
 4.73000e+06 -7.89840e+00    662.712    32574.3
 4.74000e+06 -7.89317e+00    661.034    32539.8
 4.75000e+06 -7.88168e+00    661.633    32627.1
 4.77000e+06 -7.84818e+00    671.408    33228.7
 4.78000e+06 -7.70011e+00    705.250    35415.1
 4.78000e+06 -7.70245e+00    703.745    35334.5
 4.78000e+06 -7.70016e+00    704.802    35393.8
 4.78000e+06 -7.96245e+00    571.370    28792.0
 4.78000e+06 -7.92954e+00    586.144    29483.5
 4.78000e+06 -7.77716e+00    671.839    33571.2
 4.78000e+06 -7.79945e+00    660.452    32992.2
 4.78000e+06 -7.82274e+00    646.842    32330.6
 4.78000e+06 -7.84615e+00    632.269    31643.3
 4.78000e+06 -7.87332e+00    616.538    30900.9
 4.78000e+06 -7.90073e+00    601.230    30187.3
 4.78000e+06 -7.75703e+00    680.788    34049.4
 4.78000e+06 -7.74112e+00    687.535    34419.4
 4.78000e+06 -7.72897e+00    692.723    34707.0
